Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;D41Z;D41B;D42Z;D42B;B426_MP4Z;B426_MP4B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;T1_4Z;T1_4B;T2_3Z;T2_3B
08.03.2025;23:56;A118;1;0;0;5;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:55;A118;1;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:54;A118;1;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:53;A118;1;0;0;1;1;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:52;A118;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:51;A118;1;0;0;2;2;2;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:50;A118;1;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:49;A118;1;0;0;3;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:48;A118;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:47;A118;1;0;0;3;2;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:46;A118;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:45;A118;1;1;1;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:44;A118;1;0;0;4;6;2;2;2;3;0;0;1;1;1;1;0;0;0;0;0;0
08.03.2025;23:43;A118;1;0;0;4;3;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:42;A118;1;0;0;5;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:41;A118;1;0;0;4;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:40;A118;1;0;0;4;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:39;A118;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:38;A118;1;0;0;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:37;A118;1;1;32;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:36;A118;1;0;0;3;3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:35;A118;1;0;0;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:34;A118;1;0;0;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:33;A118;1;0;0;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:32;A118;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:31;A118;1;0;0;4;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:30;A118;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:29;A118;1;0;0;5;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:28;A118;1;0;0;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:27;A118;1;0;0;4;3;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:26;A118;1;0;0;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:25;A118;1;0;0;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:24;A118;1;0;0;4;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:23;A118;1;0;0;4;6;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:22;A118;1;0;0;2;1;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:21;A118;1;0;0;6;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:20;A118;1;0;0;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:19;A118;1;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:18;A118;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:17;A118;1;0;0;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:16;A118;1;0;0;6;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:15;A118;1;0;0;4;5;2;2;1;1;0;0;1;1;1;1;0;0;0;0;0;0
08.03.2025;23:14;A118;1;0;0;1;1;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:13;A118;1;0;0;3;3;5;7;3;3;1;1;0;0;0;0;1;1;0;0;0;0
08.03.2025;23:12;A118;1;0;0;4;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:11;A118;1;0;0;4;3;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:10;A118;1;0;0;4;3;4;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:09;A118;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:08;A118;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:07;A118;1;0;0;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:06;A118;1;0;0;4;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:05;A118;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:04;A118;1;0;0;5;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:03;A118;1;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:02;A118;1;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:01;A118;1;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;23:00;A118;1;0;0;3;3;3;4;1;2;0;0;0;0;0;0;1;1;0;0;0;0
08.03.2025;22:59;A118;1;1;1;4;3;5;4;1;0;1;1;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:58;A118;1;0;0;1;2;8;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:57;A118;1;0;0;8;6;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:56;A118;1;0;0;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:55;A118;1;0;0;4;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:54;A118;1;0;0;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:53;A118;1;0;0;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:52;A118;1;0;0;5;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:51;A118;1;0;0;4;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:50;A118;1;1;1;4;3;3;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:49;A118;1;0;0;2;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:48;A118;1;0;0;3;3;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:47;A118;1;0;0;3;2;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:46;A118;1;0;0;3;2;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:45;A118;1;0;0;1;1;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:44;A118;1;0;0;5;7;3;2;2;2;0;0;1;1;1;1;0;0;0;0;0;0
08.03.2025;22:43;A118;1;0;0;4;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:42;A118;1;0;10;3;4;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:41;A118;1;1;53;6;6;3;3;1;28;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:40;A118;1;1;8;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:39;A118;1;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:38;A118;1;1;40;4;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:37;A118;1;0;0;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:36;A118;1;1;38;6;6;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:35;A118;1;0;10;3;3;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:34;A118;1;1;22;3;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:33;A118;1;0;21;4;6;4;7;4;28;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:32;A118;1;1;16;3;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:31;A118;1;0;0;3;2;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:30;A118;1;0;0;5;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:29;A118;1;0;0;3;2;6;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:28;A118;1;0;0;4;2;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:27;A118;1;0;0;4;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:26;A118;1;1;33;1;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:25;A118;1;0;0;4;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:24;A118;1;0;0;4;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:23;A118;1;0;0;4;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:22;A118;1;0;0;2;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:21;A118;1;1;8;5;10;1;1;4;4;0;0;1;1;1;1;0;0;0;0;0;0
08.03.2025;22:20;A118;1;1;6;5;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:19;A118;1;0;0;5;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:18;A118;1;0;0;2;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:17;A118;1;0;0;3;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:16;A118;1;1;5;3;3;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:15;A118;1;1;33;6;9;3;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0
08.03.2025;22:14;A118;1;0;0;3;2;4;6;1;3;0;0;0;0;0;0;1;1;0;0;0;0
08.03.2025;22:13;A118;1;1;1;4;3;8;7;2;1;1;1;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:12;A118;1;0;0;2;2;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:11;A118;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:10;A118;1;0;0;5;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;1;2
08.03.2025;22:09;A118;1;0;0;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:08;A118;1;0;0;5;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:07;A118;1;1;1;5;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:06;A118;1;0;35;6;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:05;A118;1;1;10;4;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:04;A118;1;1;0;9;7;8;7;1;2;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:03;A118;1;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:02;A118;1;0;0;4;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;22:01;A118;1;0;0;5;4;2;4;1;1;1;1;0;0;0;0;1;1;0;0;0;0
08.03.2025;22:00;A118;1;0;0;3;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:59;A118;1;0;0;1;1;9;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:58;A118;1;2;40;6;6;6;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:57;A118;1;1;61;4;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:56;A118;1;1;47;6;8;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:55;A118;1;1;9;2;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:54;A118;1;0;0;7;6;2;1;1;1;0;0;0;0;0;0;0;0;0;0;1;7
08.03.2025;21:53;A118;1;1;33;7;11;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:52;A118;1;2;41;1;1;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:51;A118;1;2;36;1;1;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:50;A118;1;0;10;8;15;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:49;A118;1;1;22;5;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:48;A118;1;0;0;5;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:47;A118;1;0;0;2;2;8;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:46;A118;1;1;1;3;3;4;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:45;A118;1;0;0;3;2;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:44;A118;1;0;0;9;10;3;2;2;3;0;0;0;0;1;1;0;0;0;0;0;0
08.03.2025;21:43;A118;1;0;0;1;1;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0
08.03.2025;21:42;A118;1;0;0;7;7;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:41;A118;1;0;0;5;5;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:40;A118;1;0;0;2;2;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:39;A118;1;1;0;4;5;7;46;1;2;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:38;A118;1;0;0;2;1;9;8;0;0;0;0;0;0;0;0;0;0;0;0;1;2
08.03.2025;21:37;A118;1;0;0;5;4;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:36;A118;1;0;0;3;2;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:35;A118;1;0;0;5;4;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:34;A118;1;1;1;2;2;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:33;A118;1;1;34;7;8;8;22;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:32;A118;1;0;0;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:31;A118;1;0;0;7;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:30;A118;1;0;0;7;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:29;A118;1;1;34;4;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:28;A118;1;1;32;1;1;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:27;A118;1;2;2;9;7;9;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:26;A118;1;0;0;6;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:25;A118;1;0;0;10;10;10;10;3;3;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:24;A118;1;0;0;9;8;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:23;A118;1;0;0;2;2;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:22;A118;1;1;1;4;3;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:21;A118;1;0;3;4;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:20;A118;1;1;30;5;4;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:19;A118;1;1;1;6;6;7;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:18;A118;1;0;0;5;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:17;A118;1;0;0;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:16;A118;1;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:15;A118;1;0;0;7;8;7;7;3;3;0;0;1;1;1;1;0;0;0;0;0;0
08.03.2025;21:14;A118;1;0;0;3;2;10;12;1;2;0;0;0;0;0;0;1;1;0;0;0;0
08.03.2025;21:13;A118;1;2;37;2;1;3;30;1;25;1;1;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:12;A118;1;0;0;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:11;A118;1;0;0;5;4;8;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:10;A118;1;1;1;7;6;9;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:09;A118;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:08;A118;1;0;0;6;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:07;A118;1;0;0;2;1;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:06;A118;1;0;0;4;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:05;A118;1;0;0;5;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:04;A118;1;0;0;6;6;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:03;A118;1;0;0;9;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:02;A118;1;0;0;8;6;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:01;A118;1;0;0;1;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;21:00;A118;1;0;0;3;3;8;7;2;1;1;1;0;0;0;0;1;1;0;0;0;0
08.03.2025;20:59;A118;1;0;0;1;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;20:58;A118;1;0;0;4;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;20:57;A118;1;0;0;2;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2025;20:56;A118;1;0;0;6;4;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
