Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;D41Z;D41B;D42Z;D42B;B426_MP4Z;B426_MP4B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;T1_4Z;T1_4B;T2_3Z;T2_3B
06.01.2025;22:48;A118;1;0;0;0;0;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:47;A118;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:46;A118;1;0;0;2;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:45;A118;1;1;34;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:44;A118;1;0;0;1;3;4;3;2;1;0;0;1;1;1;1;0;0;0;0;0;0
06.01.2025;22:43;A118;1;0;0;2;2;1;2;1;1;1;1;0;0;0;0;1;1;0;0;0;0
06.01.2025;22:42;A118;1;0;0;5;4;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:41;A118;1;0;0;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:40;A118;1;0;0;0;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:39;A118;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:38;A118;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:37;A118;1;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:36;A118;1;1;1;3;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:35;A118;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:34;A118;1;0;0;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:33;A118;1;1;39;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:32;A118;1;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:31;A118;1;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:30;A118;1;0;0;3;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:29;A118;1;0;0;2;1;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:28;A118;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:27;A118;1;0;0;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:26;A118;1;0;0;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:25;A118;1;0;0;2;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:24;A118;1;0;0;3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:23;A118;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:22;A118;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:21;A118;1;0;0;2;4;4;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:20;A118;1;0;0;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:19;A118;1;2;12;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:18;A118;1;0;0;4;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:17;A118;1;0;0;4;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:16;A118;1;0;0;10;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:15;A118;1;0;0;1;3;2;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0
06.01.2025;22:14;A118;1;0;0;2;2;4;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0
06.01.2025;22:13;A118;1;0;0;4;2;1;3;2;2;1;1;0;0;0;0;1;1;0;0;0;0
06.01.2025;22:12;A118;1;0;0;3;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:11;A118;1;0;0;1;1;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:10;A118;1;0;0;2;2;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:09;A118;1;0;0;2;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:08;A118;1;0;0;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:07;A118;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:06;A118;1;0;0;3;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:05;A118;1;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:04;A118;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:03;A118;1;0;0;4;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:02;A118;1;0;0;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:01;A118;1;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;22:00;A118;1;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:59;A118;1;2;41;3;2;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0
06.01.2025;21:58;A118;1;0;10;4;4;3;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:57;A118;1;1;24;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:56;A118;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:55;A118;1;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:54;A118;1;1;6;3;3;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:53;A118;1;1;37;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:52;A118;1;3;60;3;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:51;A118;1;2;31;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:50;A118;1;3;74;3;4;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:49;A118;1;1;1;3;6;2;2;2;2;0;0;0;0;1;1;0;0;0;0;0;0
06.01.2025;21:48;A118;1;1;1;3;5;4;3;1;1;0;0;1;1;0;0;0;0;0;0;0;0
06.01.2025;21:47;A118;1;0;0;9;9;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:46;A118;1;0;0;2;4;5;5;2;2;0;0;1;1;1;1;0;0;0;0;0;0
06.01.2025;21:45;A118;1;0;0;2;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:44;A118;1;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:43;A118;1;0;0;4;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:42;A118;1;0;0;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:41;A118;1;0;0;5;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:40;A118;1;0;0;2;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:39;A118;1;0;0;2;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:38;A118;1;0;0;1;1;1;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:37;A118;1;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:36;A118;1;0;0;2;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:35;A118;1;2;2;3;2;7;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:34;A118;1;0;0;1;1;8;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:33;A118;1;0;0;2;1;5;4;1;0;0;0;0;0;0;0;0;0;1;1;0;0
06.01.2025;21:32;A118;1;0;0;1;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:31;A118;1;0;0;3;2;7;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:30;A118;1;0;0;4;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:29;A118;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:28;A118;1;0;0;1;1;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:27;A118;1;0;0;4;3;5;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:26;A118;1;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:25;A118;1;1;34;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:24;A118;1;0;0;6;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:23;A118;1;0;0;6;5;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:22;A118;1;0;0;2;2;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:21;A118;1;0;0;6;5;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:20;A118;1;0;0;5;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:19;A118;1;0;0;6;8;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:18;A118;1;0;0;5;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:17;A118;1;0;0;3;5;4;3;1;2;0;0;1;1;1;1;0;0;0;0;0;0
06.01.2025;21:16;A118;1;0;0;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:15;A118;1;0;0;1;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:14;A118;1;0;0;4;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:13;A118;1;0;0;3;2;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:12;A118;1;0;0;3;2;3;5;2;2;1;1;0;0;0;0;1;1;0;0;0;0
06.01.2025;21:11;A118;1;0;0;2;2;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:10;A118;1;0;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:09;A118;1;1;1;7;6;4;11;2;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:08;A118;1;4;44;3;5;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:07;A118;1;1;15;9;7;4;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:06;A118;1;1;7;3;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:05;A118;1;0;0;5;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:04;A118;1;0;0;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:03;A118;1;1;5;4;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:02;A118;1;0;0;2;1;5;5;1;2;1;1;0;0;0;0;1;1;0;0;0;0
06.01.2025;21:01;A118;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;21:00;A118;1;0;0;4;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;20:59;A118;1;0;0;4;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;20:58;A118;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;20:57;A118;1;0;0;4;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.2025;20:56;A118;1;0;0;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
